modname:bloodmagic

texture:id=txt0012,filename=assets/bloodmagic/textures/blocks/chargingrune.png,xcount=1,ycount=1
texture:id=txt0098,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillar.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick3_v.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_metal_s.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick3_d.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/bloodmagic/textures/blocks/teleposer_top.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/bloodmagic/textures/blocks/lightritualstone.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/bloodmagic/textures/models/alchemyarrays/stupidarray.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/bloodmagic/textures/blocks/teleposer_side.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/bloodmagic/textures/blocks/phantomblock.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/bloodmagic/textures/blocks/spectralblock.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/bloodmagic/textures/models/incensealtar.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/bloodmagic/textures/models/hellfireforge.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/bloodmagic/textures/blocks/duskritualstone.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/bloodmagic/textures/blocks/airritualstone.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/bloodmagic/textures/models/corrosivecrystal.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/bloodmagic/textures/models/defaultcrystal.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/bloodmagic/textures/models/vengefulcrystal.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/bloodmagic/textures/models/destructivecrystal.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/bloodmagic/textures/blocks/empty.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/bloodmagic/textures/models/steadfastcrystal.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/bloodmagic/textures/blocks/lifeessencestill.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/bloodmagic/textures/models/demoncrucible.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/bloodmagic/textures/models/demoncrystallizer.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/bloodmagic/textures/models/demonpylon.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/bloodmagic/textures/blocks/woodbrickpath.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/bloodmagic/textures/blocks/shardclusterbrick.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/bloodmagic/textures/blocks/stonebrickpath.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/bloodmagic/textures/blocks/woodtilepath.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/bloodmagic/textures/blocks/wornstonebrickpath.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/bloodmagic/textures/blocks/stonetilepath.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/bloodmagic/textures/blocks/largebloodstonebrick.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/bloodmagic/textures/blocks/lifeessenceflowing.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/bloodmagic/textures/blocks/shardcluster.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/bloodmagic/textures/blocks/bloodstonebrick.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/bloodmagic/textures/models/modelroutingnode.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/bloodmagic/textures/models/modeloutputroutingnode.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/bloodmagic/textures/blocks/etherealopaquemimic.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/bloodmagic/textures/blocks/bloodtank.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/bloodmagic/textures/blocks/solidopaquemimic.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/bloodmagic/textures/blocks/wornstonetilepath.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/bloodmagic/textures/blocks/obsidiantilepath.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/bloodmagic/textures/blocks/obsidianbrickpath.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/bloodmagic/textures/models/modelinputroutingnode.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/bloodmagic/textures/models/modelmasterroutingnode.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick1_s.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillar_c.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick1_v.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_smallbrick_c.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillar_d.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_smallbrick.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarheart_c.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillar_v.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarheart_d.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillar_s.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarheart_v.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarspecial.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarheart_s.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarspecial_c.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/bloodmagic/textures/blocks/solidlightmimic.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/bloodmagic/textures/blocks/solidclearmimic.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick1.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/bloodmagic/textures/blocks/sentientmimic.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick1_d.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick1_c.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tilespecial.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarspecial_v.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tile_s.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarspecial_d.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarbottom.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tilespecial_c.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarspecial_s.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillartop.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarbottom_c.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarbottom_d.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillartop_c.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillartop_d.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarbottom_v.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_smallbrick_d.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_smallbrick_s.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_smallbrick_v.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tile_c.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tile.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tile_v.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tile_d.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/bloodmagic/textures/models/altar.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_polished_c.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillartop_s.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_polished.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillarbottom_s.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/bloodmagic/textures/blocks/speedrune.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_eye_c.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/bloodmagic/textures/blocks/blankrune.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_eye.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/bloodmagic/textures/blocks/runeofsacrifice.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_eye_v.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/bloodmagic/textures/blocks/efficiencyrune.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_eye_d.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/bloodmagic/textures/blocks/dislocationrune.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick3.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/bloodmagic/textures/blocks/runeofselfsacrifice.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_eye_s.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/bloodmagic/textures/blocks/bettercapacityrune.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/bloodmagic/textures/blocks/altarcapacityrune.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_brick3_c.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tilespecial_v.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tilespecial_d.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_stone.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_tilespecial_s.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_stone_d.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_stone_c.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_stone_s.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_pillartop_v.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/bloodmagic/textures/blocks/dungeon/dungeon_stone_v.png,xcount=1,ycount=1
block:id=%altar,data=1,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,patch36=0:txt0001,patch37=0:txt0001,patch38=0:txt0001,patch39=0:txt0001,patch40=0:txt0001,patch41=0:txt0001,patch42=0:txt0001,patch43=0:txt0001,patch44=0:txt0001,patch45=0:txt0001,patch46=0:txt0001,patch47=0:txt0001,patch48=0:txt0001,patch49=0:txt0001,patch50=0:txt0001,patch51=0:txt0001,patch52=0:txt0001,patch53=0:txt0001,patch54=0:txt0001,patch55=0:txt0001,patch56=0:txt0001,patch57=0:txt0001,patch58=0:txt0001,patch59=0:txt0001,patch60=0:txt0001,patch61=0:txt0001,patch62=0:txt0001,patch63=0:txt0001,patch64=0:txt0001,patch65=0:txt0001,patch66=0:txt0001,patch67=0:txt0001,patch68=0:txt0001,patch69=0:txt0001,patch70=0:txt0001,patch71=0:txt0001,patch72=0:txt0001,patch73=0:txt0001,patch74=0:txt0001,patch75=0:txt0001,patch76=0:txt0001,patch77=0:txt0001,stdrot=true
block:id=%altar,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,patch36=0:txt0001,patch37=0:txt0001,patch38=0:txt0001,patch39=0:txt0001,patch40=0:txt0001,patch41=0:txt0001,patch42=0:txt0001,patch43=0:txt0001,patch44=0:txt0001,patch45=0:txt0001,patch46=0:txt0001,patch47=0:txt0001,patch48=0:txt0001,patch49=0:txt0001,patch50=0:txt0001,patch51=0:txt0001,patch52=0:txt0001,patch53=0:txt0001,patch54=0:txt0001,patch55=0:txt0001,patch56=0:txt0001,patch57=0:txt0001,patch58=0:txt0001,patch59=0:txt0001,patch60=0:txt0001,patch61=0:txt0001,patch62=0:txt0001,patch63=0:txt0001,patch64=0:txt0001,patch65=0:txt0001,patch66=0:txt0001,patch67=0:txt0001,patch68=0:txt0001,patch69=0:txt0001,patch70=0:txt0001,patch71=0:txt0001,patch72=0:txt0001,patch73=0:txt0001,patch74=0:txt0001,patch75=0:txt0001,patch76=0:txt0001,patch77=0:txt0001,stdrot=true
block:id=%blood_rune,data=0,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,stdrot=true
block:id=%blood_rune,data=1,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0003,stdrot=true
block:id=%blood_rune,data=2,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,stdrot=true
block:id=%blood_rune,data=3,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,stdrot=true
block:id=%blood_rune,data=4,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,stdrot=true
block:id=%blood_rune,data=5,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,stdrot=true
block:id=%blood_rune,data=6,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,stdrot=true
block:id=%blood_rune,data=7,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,stdrot=true
block:id=%blood_rune,data=8,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,stdrot=true
block:id=%blood_rune,data=9,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0011,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,stdrot=true
block:id=%blood_rune,data=10,patch0=0:txt0012,patch1=0:txt0012,patch2=0:txt0012,patch3=0:txt0012,patch4=0:txt0012,patch5=0:txt0012,stdrot=true
block:id=%ritual_controller,data=0,patch0=0:txt0013,patch1=0:txt0013,patch2=0:txt0013,patch3=0:txt0013,patch4=0:txt0013,patch5=0:txt0013,stdrot=true
block:id=%ritual_controller,data=1,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%ritual_controller,data=2,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0015,patch5=0:txt0015,stdrot=true
block:id=%ritual_stone,data=0,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,stdrot=true
block:id=%ritual_stone,data=1,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,stdrot=true
block:id=%ritual_stone,data=2,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%ritual_stone,data=3,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0019,patch5=0:txt0019,stdrot=true
block:id=%ritual_stone,data=4,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%ritual_stone,data=5,patch0=0:txt0021,patch1=0:txt0021,patch2=0:txt0021,patch3=0:txt0021,patch4=0:txt0021,patch5=0:txt0021,stdrot=true
block:id=%ritual_stone,data=6,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,patch4=0:txt0022,patch5=0:txt0022,stdrot=true
block:id=%blood_light,data=0,stdrot=true
block:id=%teleposer,data=0,patch0=0:txt0023,patch1=0:txt0023,patch2=0:txt0024,patch3=0:txt0024,patch4=0:txt0024,patch5=0:txt0024,stdrot=true
block:id=%alchemy_array,data=0,patch0=0:txt0025,patch1=0:txt0025,patch2=0:txt0025,patch3=0:txt0025,patch4=0:txt0025,patch5=0:txt0025,stdrot=true
block:id=%spectral,data=0,patch0=0:txt0026,patch1=0:txt0026,patch2=0:txt0026,patch3=0:txt0026,patch4=0:txt0026,patch5=0:txt0026,stdrot=true
block:id=%phantom,data=0,patch0=0:txt0027,patch1=0:txt0027,patch2=0:txt0027,patch3=0:txt0027,patch4=0:txt0027,patch5=0:txt0027,stdrot=true
