modname:natura

texture:id=txt0099,filename=assets/natura/textures/blocks/logs/nether/bloodwood_side_right.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/natura/textures/blocks/crops/cotton/cotton_stage_2.png,xcount=1,ycount=1
texture:id=txt0188,filename=assets/natura/textures/blocks/bookshelves/overworld/redwood_bookshelf.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/natura/textures/blocks/crops/cotton/cotton_stage_1.png,xcount=1,ycount=1
texture:id=txt0187,filename=assets/natura/textures/blocks/bookshelves/overworld/sakura_bookshelf.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/natura/textures/blocks/crops/cotton/cotton_stage_4.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/natura/textures/blocks/crops/cotton/cotton_stage_3.png,xcount=1,ycount=1
texture:id=txt0189,filename=assets/natura/textures/blocks/workbenches/overworld/maple_workbench_top.png,xcount=1,ycount=1
texture:id=txt0180,filename=assets/natura/textures/blocks/bookshelves/overworld/maple_bookshelf.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/natura/textures/blocks/crops/barley/barley_stage_0.png,xcount=1,ycount=1
texture:id=txt0182,filename=assets/natura/textures/blocks/bookshelves/overworld/amaranth_bookshelf.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/natura/textures/blocks/berrybush/overworld/maloberry_ripe.png,xcount=1,ycount=1
texture:id=txt0181,filename=assets/natura/textures/blocks/bookshelves/overworld/silverbell_bookshelf.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/natura/textures/blocks/crops/barley/barley_stage_2.png,xcount=1,ycount=1
texture:id=txt0184,filename=assets/natura/textures/blocks/bookshelves/overworld/willow_bookshelf.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/natura/textures/blocks/crops/barley/barley_stage_1.png,xcount=1,ycount=1
texture:id=txt0183,filename=assets/natura/textures/blocks/bookshelves/overworld/tiger_bookshelf.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/natura/textures/blocks/crops/cotton/cotton_stage_0.png,xcount=1,ycount=1
texture:id=txt0186,filename=assets/natura/textures/blocks/bookshelves/overworld/hopseed_bookshelf.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/natura/textures/blocks/crops/barley/barley_stage_3.png,xcount=1,ycount=1
texture:id=txt0185,filename=assets/natura/textures/blocks/bookshelves/overworld/eucalyptus_bookshelf.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/natura/textures/blocks/doors/redwood/bark/redwood_bark_door_top.png,xcount=1,ycount=1
texture:id=txt0199,filename=assets/natura/textures/blocks/workbenches/overworld/tiger_workbench_face.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/natura/textures/blocks/doors/redwood/normal/redwood_door_bottom.png,xcount=1,ycount=1
texture:id=txt0198,filename=assets/natura/textures/blocks/workbenches/overworld/tiger_workbench_top.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/natura/textures/blocks/doors/redwood/bark/redwood_bark_door_bottom.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/natura/textures/blocks/doors/eucalyptus/eucalyptus_door_top.png,xcount=1,ycount=1
texture:id=txt0191,filename=assets/natura/textures/blocks/workbenches/overworld/maple_workbench_side.png,xcount=1,ycount=1
texture:id=txt0190,filename=assets/natura/textures/blocks/workbenches/overworld/maple_workbench_face.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/natura/textures/blocks/doors/hopseed/hopseed_door_top.png,xcount=1,ycount=1
texture:id=txt0193,filename=assets/natura/textures/blocks/workbenches/overworld/silverbell_workbench_face.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/natura/textures/blocks/doors/eucalyptus/eucalyptus_door_bottom.png,xcount=1,ycount=1
texture:id=txt0192,filename=assets/natura/textures/blocks/workbenches/overworld/silverbell_workbench_top.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/natura/textures/blocks/doors/sakura/sakura_door_top.png,xcount=1,ycount=1
texture:id=txt0195,filename=assets/natura/textures/blocks/workbenches/overworld/amaranth_workbench_top.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/natura/textures/blocks/doors/hopseed/hopseed_door_bottom.png,xcount=1,ycount=1
texture:id=txt0194,filename=assets/natura/textures/blocks/workbenches/overworld/silverbell_workbench_side.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/natura/textures/blocks/doors/redwood/normal/redwood_door_top.png,xcount=1,ycount=1
texture:id=txt0197,filename=assets/natura/textures/blocks/workbenches/overworld/amaranth_workbench_side.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/natura/textures/blocks/doors/sakura/sakura_door_bottom.png,xcount=1,ycount=1
texture:id=txt0196,filename=assets/natura/textures/blocks/workbenches/overworld/amaranth_workbench_face.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/natura/textures/blocks/saguaro/saguaro_fruit.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/natura/textures/blocks/saguaro/saguaro_bottom.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/natura/textures/blocks/doors/tiger/tiger_door_bottom.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/natura/textures/blocks/doors/tiger/tiger_door_top.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/natura/textures/blocks/doors/maple/maple_door_bottom.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/natura/textures/blocks/doors/maple/maple_door_top.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/natura/textures/blocks/doors/silverbell/silverbell_door_bottom.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/natura/textures/blocks/doors/silverbell/silverbell_door_top.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/natura/textures/blocks/saguaro/saguaro_side.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/natura/textures/blocks/saguaro/saguaro_top.png,xcount=1,ycount=1
texture:id=txt0012,filename=assets/natura/textures/blocks/logs/overworld/tiger_log.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/natura/textures/blocks/obelisk/obelisk_active.png,xcount=1,ycount=1
texture:id=txt0011,filename=assets/natura/textures/blocks/logs/overworld/amaranth_log_top.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/natura/textures/blocks/obelisk/obelisk_inactive.png,xcount=1,ycount=1
texture:id=txt0014,filename=assets/natura/textures/blocks/logs/overworld/willow_log.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/natura/textures/blocks/glowshroom/blue/blue_glowshroom.png,xcount=1,ycount=1
texture:id=txt0013,filename=assets/natura/textures/blocks/logs/overworld/tiger_log_top.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/natura/textures/blocks/glowshroom/green/green_glowshroom.png,xcount=1,ycount=1
texture:id=txt0016,filename=assets/natura/textures/blocks/logs/overworld/eucalyptus_log.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/natura/textures/blocks/glowshroom/green/green_glowshroom_inside.png,xcount=1,ycount=1
texture:id=txt0015,filename=assets/natura/textures/blocks/logs/overworld/willow_log_top.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/natura/textures/blocks/glowshroom/purple/purple_glowshroom.png,xcount=1,ycount=1
texture:id=txt0018,filename=assets/natura/textures/blocks/logs/overworld/hopseed_log.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/natura/textures/blocks/glowshroom/green/green_glowshroom_stem.png,xcount=1,ycount=1
texture:id=txt0017,filename=assets/natura/textures/blocks/logs/overworld/eucalyptus_log_top.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/natura/textures/blocks/glowshroom/green/green_glowshroom_skin.png,xcount=1,ycount=1
texture:id=txt0019,filename=assets/natura/textures/blocks/logs/overworld/hopseed_log_top.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/natura/textures/blocks/logs/overworld/amaranth_log.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/natura/textures/blocks/berrybush/nether/stingberry_ripe.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/natura/textures/blocks/berrybush/nether/stingberry.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/natura/textures/blocks/logs/overworld/redwood_heart.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/natura/textures/blocks/glowshroom/purple/purple_glowshroom_skin.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/natura/textures/blocks/logs/overworld/redwood_bark.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/natura/textures/blocks/glowshroom/purple/purple_glowshroom_inside.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/natura/textures/blocks/leaves/overworld/maple_leaves.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/natura/textures/blocks/doors/ghostwood/ghostwood_door_top.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/natura/textures/blocks/logs/overworld/redwood_root.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/natura/textures/blocks/glowshroom/purple/purple_glowshroom_stem.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/natura/textures/blocks/leaves/overworld/amaranth_leaves.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/natura/textures/blocks/doors/bloodwood/bloodwood_door_top.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/natura/textures/blocks/leaves/overworld/silverbell_leaves.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/natura/textures/blocks/doors/ghostwood/ghostwood_door_bottom.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/natura/textures/blocks/leaves/overworld/willow_leaves.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/natura/textures/blocks/leaves/overworld/tiger_leaves.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/natura/textures/blocks/doors/bloodwood/bloodwood_door_bottom.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/natura/textures/blocks/glowshroom/blue/blue_glowshroom_inside.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/natura/textures/blocks/logs/overworld/sakura_log_top.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/natura/textures/blocks/glowshroom/blue/blue_glowshroom_stem.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/natura/textures/blocks/logs/overworld/sakura_log.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/natura/textures/blocks/glowshroom/blue/blue_glowshroom_skin.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/natura/textures/blocks/saplings/overworld/maple_sapling.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/natura/textures/blocks/hopper/blaze_hopper_inside.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/natura/textures/blocks/leaves/overworld/redwood_leaves.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/natura/textures/blocks/hopper/blaze_hopper_outside.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/natura/textures/blocks/saplings/overworld/amaranth_sapling.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/minecraft/textures/blocks/netherrack.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/natura/textures/blocks/saplings/overworld/silverbell_sapling.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/natura/textures/blocks/hopper/blaze_hopper_top.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/natura/textures/blocks/saplings/overworld/willow_sapling.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/natura/textures/blocks/rail/blaze_rail_normal.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/natura/textures/blocks/saplings/overworld/tiger_sapling.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/natura/textures/blocks/lever/nether_lever.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/natura/textures/blocks/saplings/overworld/eucalyptus_sapling.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/natura/textures/blocks/leaves/overworld/eucalyptus_leaves.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/natura/textures/blocks/doors/darkwood/darkwood_door_bottom.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/natura/textures/blocks/doors/darkwood/darkwood_door_top.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/natura/textures/blocks/leaves/overworld/sakura_leaves.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/natura/textures/blocks/doors/fusewood/fusewood_door_bottom.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/natura/textures/blocks/leaves/overworld/hopseed_leaves.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/natura/textures/blocks/doors/fusewood/fusewood_door_top.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/natura/textures/blocks/planks/overworld/silverbell_planks.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/natura/textures/blocks/rail/blaze_rail_detector.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/natura/textures/blocks/planks/overworld/maple_planks.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/natura/textures/blocks/rail/blaze_rail_detector_powered.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/natura/textures/blocks/planks/overworld/tiger_planks.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/natura/textures/blocks/furnace/netherrack_furnace_off.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/natura/textures/blocks/planks/overworld/amaranth_planks.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/natura/textures/blocks/furnace/netherrack_furnace_top.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/natura/textures/blocks/planks/overworld/eucalyptus_planks.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/natura/textures/blocks/planks/overworld/willow_planks.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/natura/textures/blocks/furnace/netherrack_furnace_side.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/natura/textures/blocks/rail/blaze_rail_normal_turned.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/natura/textures/blocks/saplings/overworld/sakura_sapling.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/natura/textures/blocks/rail/blaze_rail_golden.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/natura/textures/blocks/saplings/overworld/hopseed_sapling.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/natura/textures/blocks/rail/blaze_rail_golden_powered.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/natura/textures/blocks/flower/bluebells_flowers.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/natura/textures/blocks/rail/blaze_rail_activator.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/natura/textures/blocks/saplings/overworld/redwood_sapling.png,xcount=1,ycount=1
texture:id=txt0163,filename=assets/natura/textures/blocks/rail/blaze_rail_activator_powered.png,xcount=1,ycount=1
texture:id=txt0210,filename=assets/natura/textures/blocks/workbenches/overworld/sakura_workbench_top.png,xcount=1,ycount=1
texture:id=txt0212,filename=assets/natura/textures/blocks/workbenches/overworld/sakura_workbench_side.png,xcount=1,ycount=1
texture:id=txt0211,filename=assets/natura/textures/blocks/workbenches/overworld/sakura_workbench_face.png,xcount=1,ycount=1
texture:id=txt0214,filename=assets/natura/textures/blocks/workbenches/overworld/redwood_workbench_face.png,xcount=1,ycount=1
texture:id=txt0213,filename=assets/natura/textures/blocks/workbenches/overworld/redwood_workbench_top.png,xcount=1,ycount=1
texture:id=txt0216,filename=assets/natura/textures/blocks/trap_door/nether/ghostwood_trap_door.png,xcount=1,ycount=1
texture:id=txt0215,filename=assets/natura/textures/blocks/workbenches/overworld/redwood_workbench_side.png,xcount=1,ycount=1
texture:id=txt0218,filename=assets/natura/textures/blocks/trap_door/nether/fusewood_trap_door.png,xcount=1,ycount=1
texture:id=txt0217,filename=assets/natura/textures/blocks/trap_door/nether/bloodwood_trap_door.png,xcount=1,ycount=1
texture:id=txt0219,filename=assets/natura/textures/blocks/trap_door/nether/darkwood_trap_door.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/natura/textures/blocks/logs/nether/bloodwood_upper_right.png,xcount=1,ycount=1
texture:id=txt0221,filename=assets/natura/textures/blocks/bookshelves/nether/bloodwood_bookshelf.png,xcount=1,ycount=1
texture:id=txt0220,filename=assets/natura/textures/blocks/bookshelves/nether/ghostwood_bookshelf.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/natura/textures/blocks/logs/nether/bloodwood_lower_right.png,xcount=1,ycount=1
texture:id=txt0223,filename=assets/natura/textures/blocks/bookshelves/nether/fusewood_bookshelf.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/natura/textures/blocks/logs/nether/bloodwood_lower_left.png,xcount=1,ycount=1
texture:id=txt0222,filename=assets/natura/textures/blocks/bookshelves/nether/darkwood_bookshelf.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/natura/textures/blocks/leaves/nether/bloodwood_leaves.png,xcount=1,ycount=1
texture:id=txt0225,filename=assets/natura/textures/blocks/workbenches/nether/ghostwood_workbench_face.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/natura/textures/blocks/leaves/nether/ghostwood_leaves.png,xcount=1,ycount=1
texture:id=txt0224,filename=assets/natura/textures/blocks/workbenches/nether/ghostwood_workbench_top.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/natura/textures/blocks/leaves/nether/darkwood_leaves.png,xcount=1,ycount=1
texture:id=txt0227,filename=assets/natura/textures/blocks/workbenches/nether/bloodwood_workbench_top.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/natura/textures/blocks/leaves/nether/fusewood_leaves.png,xcount=1,ycount=1
texture:id=txt0226,filename=assets/natura/textures/blocks/workbenches/nether/ghostwood_workbench_side.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/natura/textures/blocks/leaves/nether/darkwood_fruit_leaves.png,xcount=1,ycount=1
texture:id=txt0229,filename=assets/natura/textures/blocks/workbenches/nether/bloodwood_workbench_side.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/natura/textures/blocks/leaves/nether/darkwood_flowering_leaves.png,xcount=1,ycount=1
texture:id=txt0228,filename=assets/natura/textures/blocks/workbenches/nether/bloodwood_workbench_face.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/natura/textures/blocks/saplings/nether/ghostwood_sapling.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/natura/textures/blocks/saplings/nether/darkwood_sapling.png,xcount=1,ycount=1
texture:id=txt0232,filename=assets/natura/textures/blocks/workbenches/nether/darkwood_workbench_side.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/natura/textures/blocks/saplings/nether/fusewood_sapling.png,xcount=1,ycount=1
texture:id=txt0231,filename=assets/natura/textures/blocks/workbenches/nether/darkwood_workbench_face.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/natura/textures/blocks/planks/nether/ghostwood_planks.png,xcount=1,ycount=1
texture:id=txt0234,filename=assets/natura/textures/blocks/workbenches/nether/fusewood_workbench_face.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/natura/textures/blocks/saplings/nether/bloodwood_sapling.png,xcount=1,ycount=1
texture:id=txt0233,filename=assets/natura/textures/blocks/workbenches/nether/fusewood_workbench_top.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/natura/textures/blocks/planks/nether/darkwood_planks.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/natura/textures/blocks/planks/nether/bloodwood_planks.png,xcount=1,ycount=1
texture:id=txt0235,filename=assets/natura/textures/blocks/workbenches/nether/fusewood_workbench_side.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/natura/textures/blocks/sand/heat_sand.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/natura/textures/blocks/planks/nether/fusewood_planks.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/natura/textures/blocks/soil/tainted_farmland_dry.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/natura/textures/blocks/soil/tainted_soil.png,xcount=1,ycount=1
texture:id=txt0230,filename=assets/natura/textures/blocks/workbenches/nether/darkwood_workbench_top.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/natura/textures/blocks/clouds/white_cloud.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/natura/textures/blocks/glass/glass_soul.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/natura/textures/blocks/vine/thornvine.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/natura/textures/blocks/clouds/ash_cloud.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/natura/textures/blocks/berrybush/nether/blightberry.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/natura/textures/blocks/clouds/dark_cloud.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/natura/textures/blocks/glass/glass_heat.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/natura/textures/blocks/grass/grass.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/natura/textures/blocks/berrybush/nether/duskberry.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/natura/textures/blocks/clouds/sulfur_cloud.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/natura/textures/blocks/berrybush/nether/blightberry_ripe.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/natura/textures/blocks/logs/overworld/maple_log_top.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/natura/textures/blocks/berrybush/nether/skyberry.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/natura/textures/blocks/logs/overworld/maple_log.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/natura/textures/blocks/berrybush/nether/duskberry_ripe.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/natura/textures/blocks/logs/overworld/silverbell_log_top.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/natura/textures/blocks/logs/overworld/silverbell_log.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/natura/textures/blocks/berrybush/nether/skyberry_ripe.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/natura/textures/blocks/soil/tainted_farmland_heated.png,xcount=1,ycount=1
block:id=%clouds,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,stdrot=true
block:id=%clouds,data=1,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,stdrot=true
block:id=%clouds,data=2,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0003,stdrot=true
block:id=%clouds,data=3,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,stdrot=true
block:id=%colored_grass,data=0,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,stdrot=true
block:id=%colored_grass,data=1,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,stdrot=true
block:id=%colored_grass,data=2,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,stdrot=true
