modname:tconstruct

texture:id=txt0012,filename=assets/tconstruct/textures/blocks/slime/slimeblock_pink.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/tconstruct/textures/blocks/slime/slimegrass_fern.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/tconstruct/textures/blocks/slime/slimesapling_purple.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/tconstruct/textures/blocks/slime/slimedirt_blue.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/tconstruct/textures/blocks/slime/slimedirt_magma.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/tconstruct/textures/blocks/slime/slimedirt_purple.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/tconstruct/textures/blocks/table_side.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/minecraft/textures/blocks/planks_oak.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/tconstruct/textures/blocks/craftingstation_side.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/tconstruct/textures/blocks/craftingstation_top.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/minecraft/textures/blocks/log_oak.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/tconstruct/textures/blocks/stenciltable_top.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/tconstruct/textures/blocks/slime/slimevine_end.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/tconstruct/textures/blocks/slime/slimesapling_orange.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/tconstruct/textures/blocks/slime/slimevine.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/tconstruct/textures/blocks/slime/slimevine_mid.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/tconstruct/textures/blocks/chest/pattern_drawer_front.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/tconstruct/textures/blocks/chest/pattern_drawer_side.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/tconstruct/textures/blocks/chest/part_front.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/tconstruct/textures/blocks/chest/part_side.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/tconstruct/textures/blocks/chest/part_top.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/tconstruct/textures/blocks/partbuilder_top.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/tconstruct/textures/blocks/chest/pattern_side.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/tconstruct/textures/blocks/toolstation_top.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/tconstruct/textures/blocks/chest/pattern_top.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/tconstruct/textures/blocks/chest/pattern_front.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/tconstruct/textures/blocks/smeltery/seared_brick.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/tconstruct/textures/blocks/wood_rail_trapdoor.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/tconstruct/textures/blocks/smeltery/seared_paver.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/tconstruct/textures/blocks/smeltery/seared_brick_fancy.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/tconstruct/textures/blocks/hopper_outside.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/tconstruct/textures/blocks/smeltery/seared_brick_cracked.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/tconstruct/textures/blocks/wood_rail_trapdoor_turn.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/tconstruct/textures/blocks/hopper_top.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/tconstruct/textures/blocks/hopper_inside.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/tconstruct/textures/blocks/fluids/liquid_flow.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/tconstruct/textures/blocks/fluids/slime_channel_still.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/tconstruct/textures/blocks/dried_clay_bricks.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/tconstruct/textures/blocks/dried_clay.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/tconstruct/textures/blocks/brownstone/smooth.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/tconstruct/textures/blocks/chest/part_drawer_front.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/tconstruct/textures/blocks/chest/part_drawer_side.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/tconstruct/textures/blocks/toolforge_top.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/minecraft/textures/blocks/iron_block.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/tconstruct/textures/blocks/smeltery/seared_cobble.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/tconstruct/textures/blocks/smeltery/seared_stone.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/tconstruct/textures/blocks/smeltery/seared_tank_side.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/tconstruct/textures/blocks/brownstone/paver.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/tconstruct/textures/blocks/smeltery/seared_tank_top.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/tconstruct/textures/blocks/brownstone/rough.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/tconstruct/textures/blocks/brownstone/brick_cracked.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/tconstruct/textures/blocks/smeltery/seared_window_top.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/tconstruct/textures/blocks/brownstone/brick.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/tconstruct/textures/blocks/brownstone/brick_square.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/tconstruct/textures/blocks/brownstone/brick_fancy.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/tconstruct/textures/blocks/brownstone/creeper.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/tconstruct/textures/blocks/brownstone/road.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/tconstruct/textures/blocks/brownstone/brick_small.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/tconstruct/textures/blocks/brownstone/brick_triangle.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/tconstruct/textures/blocks/smeltery/seared_brick_square.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/tconstruct/textures/blocks/smeltery/seared_creeper.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/tconstruct/textures/blocks/smeltery/seared_road.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/tconstruct/textures/blocks/smeltery/seared_brick_small.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/tconstruct/textures/blocks/smeltery/seared_brick_triangle.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/tconstruct/textures/blocks/smeltery/smeltery_active.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/tconstruct/textures/blocks/smeltery/seared_tile.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/tconstruct/textures/blocks/grout.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/tconstruct/textures/blocks/smeltery/drain_front.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/tconstruct/textures/blocks/smeltery/blockcast_top.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/tconstruct/textures/blocks/fluids/molten_metal.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/tconstruct/textures/blocks/slimy_mud_blue.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/tconstruct/textures/blocks/fluids/liquid_stone_flow.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/tconstruct/textures/blocks/slimy_mud_green.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/tconstruct/textures/blocks/fluids/liquid_stone.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/tconstruct/textures/blocks/consecrated_soil.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/biomesoplenty/textures/blocks/blood_flowing.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/tconstruct/textures/blocks/graveyard_soil.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/biomesoplenty/textures/blocks/blood_still.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/tconstruct/textures/blocks/slime/slimeblock_green.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/industrialforegoing/textures/blocks/fluids/base_flow.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/tconstruct/textures/blocks/slimy_mud_magma.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/industrialforegoing/textures/blocks/fluids/base_still.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/tconstruct/textures/blocks/slime/slimeblock_purple.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/tconstruct/textures/blocks/slime/slimeblock_blue.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/tconstruct/textures/blocks/fluids/liquid.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/tconstruct/textures/blocks/smeltery/seared_window_side.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/tconstruct/textures/blocks/smeltery/seared_gauge_side.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/tconstruct/textures/blocks/smeltery/castingtable_side.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/tconstruct/textures/blocks/smeltery/faucet.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/tconstruct/textures/blocks/smeltery/castingtable_top.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/tconstruct/textures/blocks/smeltery/castingtable_bottom.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/tconstruct/textures/blocks/smeltery/blockcast_bottom.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/tconstruct/textures/blocks/brownstone/tile.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/tconstruct/textures/blocks/smeltery/blockcast_side.png,xcount=1,ycount=1
block:id=%soil,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,stdrot=true
block:id=%soil,data=1,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,stdrot=true
block:id=%soil,data=2,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0003,stdrot=true
block:id=%soil,data=3,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,stdrot=true
block:id=%soil,data=4,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,stdrot=true
block:id=%soil,data=5,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,stdrot=true
block:id=%slime_congealed,data=0,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,stdrot=true
block:id=%slime_congealed,data=1,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,stdrot=true
block:id=%slime_congealed,data=2,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,stdrot=true
block:id=%slime_congealed,data=3,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,stdrot=true
block:id=%slime_congealed,data=4,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0011,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,stdrot=true
block:id=%slime_congealed,data=5,patch0=0:txt0012,patch1=0:txt0012,patch2=0:txt0012,patch3=0:txt0012,patch4=0:txt0012,patch5=0:txt0012,stdrot=true
block:id=%ore,data=0,patch0=0:txt0013,patch1=0:txt0014,patch2=0:txt0013,patch3=0:txt0014,patch4=0:txt0013,patch5=0:txt0014,patch6=0:txt0013,patch7=0:txt0014,patch8=0:txt0013,patch9=0:txt0014,patch10=0:txt0013,patch11=0:txt0014,stdrot=true
block:id=%ore,data=1,patch0=0:txt0013,patch1=0:txt0015,patch2=0:txt0013,patch3=0:txt0015,patch4=0:txt0013,patch5=0:txt0015,patch6=0:txt0013,patch7=0:txt0015,patch8=0:txt0013,patch9=0:txt0015,patch10=0:txt0013,patch11=0:txt0015,stdrot=true
block:id=%firewood,data=0,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,stdrot=true
block:id=%firewood,data=1,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,stdrot=true
block:id=%deco_ground,data=0,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%clear_glass,data=0,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0019,patch5=0:txt0019,stdrot=true
block:id=%clear_stained_glass,data=0,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=1,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=2,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=3,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=4,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=5,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=6,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=7,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=8,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=9,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=10,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=11,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=12,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=13,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=14,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%clear_stained_glass,data=15,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%deco_ground_slab,data=8,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%deco_ground_slab,data=0,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%firewood_slab,data=8,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,stdrot=true
block:id=%firewood_slab,data=9,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,stdrot=true
block:id=%firewood_slab,data=0,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,stdrot=true
block:id=%firewood_slab,data=1,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,stdrot=true
block:id=%mudbrick_stairs,data=7,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=3,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=6,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=2,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=5,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=1,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=4,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%mudbrick_stairs,data=0,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,patch8=0:txt0018,patch9=0:txt0018,patch10=0:txt0018,patch11=0:txt0018,stdrot=true
block:id=%firewood_stairs,data=7,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=3,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=6,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=2,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=5,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=1,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=4,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%firewood_stairs,data=0,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,patch6=0:txt0017,patch7=0:txt0017,patch8=0:txt0017,patch9=0:txt0017,patch10=0:txt0017,patch11=0:txt0017,stdrot=true
block:id=%lavawood_stairs,data=7,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,patch6=0:txt0016,patch7=0:txt0016,patch8=0:txt0016,patch9=0:txt0016,patch10=0:txt0016,patch11=0:txt0016,stdrot=true
block:id=%lavawood_stairs,data=3,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,patch6=0:txt0016,patch7=0:txt0016,patch8=0:txt0016,patch9=0:txt0016,patch10=0:txt0016,patch11=0:txt0016,stdrot=true
block:id=%lavawood_stairs,data=6,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,patch6=0:txt0016,patch7=0:txt0016,patch8=0:txt0016,patch9=0:txt0016,patch10=0:txt0016,patch11=0:txt0016,stdrot=true
